site_code,year,game_num,opponent_code,spread,ou,line_result,ou_result,home_away,team_score,opp_score,game_result
buf,2006,12,SDG,6,43,W,Over,H,21,24,L
buf,2006,13,NYJ,4,38,W,Over,A,31,13,W
buf,2006,14,MIA,-1,35,W,Under,H,21,0,W
buf,2006,15,TEN,-6,38,L,Over,H,29,30,L
buf,2006,16,BAL,9,38,L,Under,A,7,19,L
buf,2007,1,DEN,3,37,W,Under,H,14,15,L
buf,2007,2,PIT,10,39,L,Under,A,3,26,L
buf,2007,3,NWE,17,41,L,Over,A,7,38,L
buf,2007,4,NYJ,3,37,W,Under,H,17,14,W
buf,2007,5,DAL,11,45,W,Over,H,24,25,L
buf,2007,6,BAL,3,34,W,Under,H,19,14,W
buf,2007,7,NYJ,3,39,W,Under,A,13,3,W
buf,2007,8,CIN,1,44,W,Over,H,33,21,W
buf,2007,9,MIA,-3,41,W,Under,A,13,10,W
buf,2007,10,NWE,16,47,L,Over,H,10,56,L
buf,2007,11,JAX,9,37,L,Over,A,14,36,L
buf,2007,12,WAS,7,38,W,Under,A,17,16,W
buf,2007,13,MIA,-7,34,W,Over,H,38,17,W
buf,2007,14,CLE,5,37,L,Under,A,0,8,L
buf,2007,15,NYG,3,32,L,Over,H,21,38,L
buf,2007,16,PHI,9,39,W,Under,A,9,17,L
buf,2008,1,SEA,-1,39,W,Over,H,34,10,W
buf,2008,2,JAX,4,37,W,Under,A,20,16,W
buf,2008,3,OAK,-10,38,L,Over,H,24,23,W
buf,2008,4,STL,-9,44,W,Over,A,31,14,W
buf,2008,5,ARI,3,45,L,Over,A,17,41,L
buf,2008,6,SDG,-1,45,W,Under,H,23,14,W
buf,2008,7,MIA,1,42,L,Under,A,16,25,L
buf,2008,8,NYJ,-5,43,L,Push,H,17,26,L
buf,2008,9,NWE,4,41,L,Under,A,10,20,L
buf,2008,10,CLE,-5,40,L,Over,H,27,29,L
buf,2008,11,KAN,-3,44,W,Over,A,54,31,W
buf,2008,12,SFO,-7,43,L,Under,H,3,10,L
buf,2008,13,MIA,-2,43,L,Under,H,3,16,L
buf,2008,14,NYJ,8,41,W,Over,A,27,31,L
buf,2008,15,DEN,7,47,W,Over,A,30,23,W
buf,2008,16,NWE,6,35,L,Under,H,0,13,L
buf,2009,1,NWE,14,48,W,Over,A,24,25,L
buf,2009,2,TAM,-4,42,W,Over,H,33,20,W
buf,2009,3,NOR,6,52,L,Under,H,7,27,L
buf,2009,4,MIA,2,38,L,Over,A,10,38,L
buf,2009,5,CLE,-6,42,L,Under,H,3,6,L
buf,2009,6,NYJ,10,36,W,Under,A,16,13,W
buf,2009,7,CAR,7,37,W,Under,A,20,9,W
buf,2009,8,HOU,4,42,L,Under,H,10,31,L
buf,2009,9,TEN,8,41,L,Over,A,17,41,L
buf,2009,10,JAX,9,41,W,Under,A,15,18,L
buf,2009,11,MIA,4,39,W,Over,H,31,14,W
buf,2009,12,NYJ,4,37,L,Under,H,13,19,L
buf,2009,13,KAN,-3,38,W,Under,A,16,10,W
buf,2009,14,NWE,7,41,P,Under,H,10,17,L
buf,2009,15,ATL,8,40,L,Under,A,3,31,L
buf,2009,16,IND,-8,32,W,Over,H,30,7,W
buf,2010,1,MIA,3,39,L,Under,H,10,15,L
buf,2010,2,GNB,13,43,L,Under,A,7,34,L
buf,2010,3,NWE,15,43,W,Over,A,30,38,L
buf,2010,4,NYJ,6,37,L,Over,H,14,38,L
buf,2010,5,JAX,-3,42,L,Over,H,26,36,L
buf,2010,6,BAL,13,40,W,Over,A,34,37,L
buf,2010,7,KAN,7,46,W,Under,A,10,13,L
buf,2010,8,CHI,3,42,P,Under,H,19,22,L
buf,2010,9,DET,-2,45,W,Under,H,14,12,W
buf,2010,10,CIN,4,41,W,Over,A,49,31,W
buf,2010,11,PIT,7,44,W,Under,H,16,19,L
buf,2010,12,MIN,5,44,L,Over,A,14,38,L
buf,2010,13,CLE,0,39,W,Under,H,13,6,W
buf,2010,14,MIA,6,40,W,Under,A,17,14,W
buf,2010,15,NWE,9,46,L,Under,H,3,34,L
buf,2010,16,NYJ,2,38,L,Over,A,7,38,L
buf,2011,1,KAN,4,40,W,Over,A,41,7,W
buf,2011,2,OAK,-4,41,L,Over,H,38,35,W
buf,2011,3,NWE,8,55,W,Over,H,34,31,W
buf,2011,4,CIN,-3,43,L,Push,A,20,23,L
buf,2011,5,PHI,3,53,W,Over,H,31,24,W
buf,2011,6,NYG,3,49,P,Over,A,24,27,L
buf,2011,7,WAS,-4,47,W,Under,H,23,0,W
buf,2011,8,NYJ,-3,45,L,Under,H,11,27,L
buf,2011,9,DAL,5,49,L,Over,A,7,44,L
buf,2011,10,MIA,3,44,L,Under,A,8,35,L
buf,2011,11,NYJ,10,43,W,Over,A,24,28,L
buf,2011,12,TEN,-1,44,L,Under,H,17,23,L
buf,2011,13,SDG,7,49,L,Under,A,10,37,L
buf,2011,14,MIA,-2,41,L,Over,H,23,30,L
buf,2011,15,DEN,3,44,W,Over,H,40,14,W
buf,2011,16,NWE,10,50,L,Over,A,21,49,L
buf,2012,1,NYJ,3,39,L,Over,A,28,48,L
buf,2012,2,KAN,-3,45,W,Over,H,35,17,W
buf,2012,3,CLE,-3,45,W,Under,A,24,14,W
buf,2012,4,NWE,5,49,L,Over,H,28,52,L
buf,2012,5,SFO,10,45,L,Over,A,3,45,L
buf,2012,6,ARI,5,44,W,Under,A,19,16,W
buf,2012,7,TEN,-5,47,L,Over,H,34,35,L
buf,2012,8,HOU,12,48,L,Under,A,9,21,L
buf,2012,9,NWE,14,54,W,Over,A,31,37,L
buf,2012,10,MIA,-3,46,W,Under,H,19,14,W
buf,2012,11,IND,3,52,L,Under,A,13,20,L
buf,2012,12,JAX,-6,42,W,Over,H,34,18,W
buf,2012,13,STL,-3,43,L,Under,H,12,15,L
buf,2012,14,SEA,5,44,L,Over,H,17,50,L
buf,2012,15,MIA,5,43,L,Under,A,10,24,L
buf,2012,16,NYJ,-4,41,W,Under,H,28,9,W
buf,2013,1,NWE,11,51,W,Under,H,21,23,L
buf,2013,2,CAR,4,44,W,Over,H,24,23,W
buf,2013,3,NYJ,3,41,L,Over,A,20,27,L
buf,2013,4,BAL,4,45,W,Under,H,23,20,W
buf,2013,5,CLE,4,41,L,Over,A,24,37,L
buf,2013,6,CIN,6,41,W,Over,H,24,27,L
buf,2013,7,MIA,7,44,W,Over,A,23,21,W
buf,2013,8,NOR,11,49,L,Over,A,17,35,L
buf,2013,9,KAN,5,41,L,Under,H,13,23,L
buf,2013,10,PIT,3,43,L,Under,A,10,23,L
buf,2013,11,NYJ,2,40,W,Over,H,37,14,W
buf,2013,12,ATL,-5,48,L,Over,H,31,34,L
buf,2013,13,TAM,3,43,L,Under,A,6,27,L
buf,2013,14,JAX,-4,43,W,Over,A,27,20,W
buf,2013,15,MIA,2,42,W,Under,H,19,0,W
buf,2013,16,NWE,7,47,L,Over,A,20,34,L
buf,2014,1,CHI,7,47,W,Under,A,23,20,W
buf,2014,2,MIA,-2,43,W,Under,H,29,10,W
buf,2014,3,SDG,-3,46,L,Under,H,10,22,L
buf,2014,4,HOU,3,43,L,Under,A,17,23,L
buf,2014,5,DET,7,43,W,Under,A,17,14,W
buf,2014,6,NWE,-1,44,L,Over,H,22,37,L
buf,2014,7,MIN,-7,44,L,Under,H,17,16,W
buf,2014,8,NYJ,3,41,W,Over,A,43,23,W
buf,2014,9,KAN,-2,42,L,Under,H,13,17,L
buf,2014,10,MIA,5,42,L,Under,A,9,22,L
buf,2014,11,NYJ,-3,43,W,Under,H,38,3,W
buf,2014,12,CLE,-3,42,W,Under,H,26,10,W
buf,2014,13,DEN,10,48,W,Under,A,17,24,L
buf,2014,14,GNB,4,50,W,Under,H,21,13,W
buf,2014,15,OAK,-7,42,L,Over,A,24,26,L
buf,2014,16,NWE,7,44,W,Under,A,17,9,W
buf,2015,1,IND,3,45,W,Under,H,27,14,W
buf,2015,2,NWE,1,44,L,Over,H,32,40,L
buf,2015,3,MIA,3,42,W,Over,A,41,14,W
buf,2015,4,NYG,-6,46,L,Under,H,10,24,L
buf,2015,5,TEN,-1,42,P,Under,A,14,13,W
buf,2015,6,CIN,3,43,L,Over,H,21,34,L
buf,2015,7,JAX,-4,41,L,Over,A,31,34,L
buf,2015,8,MIA,-3,44,W,Over,H,33,17,W
buf,2015,9,NYJ,3,43,W,Under,A,22,17,W
buf,2015,10,NWE,7,48,P,Under,A,13,20,L
buf,2015,11,KAN,6,42,L,Over,A,22,30,L
buf,2015,12,HOU,-4,42,W,Over,H,30,21,W
buf,2015,13,PHI,1,47,L,Under,A,20,23,L
buf,2015,14,WAS,-3,44,L,Over,A,25,35,L
buf,2015,15,DAL,-7,42,W,Under,H,16,6,W
buf,2015,16,NYJ,3,42,W,Under,H,22,17,W
buf,2016,1,BAL,3,45,L,Under,A,7,13,L
buf,2016,2,NYJ,-1,41,L,Over,H,31,37,L
buf,2016,3,ARI,5,48,W,Over,H,33,18,W
buf,2016,4,NWE,4,41,W,Under,A,16,0,W
buf,2016,5,LAR,-3,42,W,Over,A,30,19,W
buf,2016,6,SFO,-8,44,W,Over,H,45,16,W
buf,2016,7,MIA,-3,46,L,Over,A,25,28,L
buf,2016,8,NWE,6,48,L,Over,H,25,41,L
buf,2016,9,SEA,6,44,L,Over,A,25,31,L
buf,2016,10,CIN,3,48,W,Under,A,16,12,W
buf,2016,11,JAX,-9,44,L,Over,H,28,21,W
buf,2016,12,OAK,3,49,L,Over,A,24,38,L
buf,2016,13,PIT,1,46,L,Over,H,20,27,L
buf,2016,14,CLE,-11,43,W,Over,H,33,13,W
buf,2016,15,MIA,-5,45,L,Over,H,31,34,L
buf,2016,16,NYJ,-4,43,L,Under,A,10,30,L
buf,2017,1,NYJ,-7,42,W,Under,H,21,12,W
buf,2017,2,CAR,7,43,W,Under,A,3,9,L
buf,2017,3,DEN,4,40,W,Over,H,26,16,W
buf,2017,4,ATL,8,48,W,Under,A,23,17,W
buf,2017,5,CIN,3,39,L,Under,A,16,20,L
buf,2017,6,TAM,-3,47,P,Over,H,30,27,W
buf,2017,7,OAK,-2,47,W,Over,H,34,14,W
buf,2017,8,NYJ,-3,42,L,Over,A,21,34,L
buf,2017,9,NOR,2,49,L,Over,H,10,47,L
buf,2017,10,LAC,7,42,L,Over,A,24,54,L
buf,2017,11,KAN,9,47,W,Under,A,16,10,W
buf,2017,12,NWE,8,49,L,Under,H,3,23,L
buf,2017,13,IND,-4,37,W,Under,H,13,7,W
buf,2017,14,MIA,-4,40,W,Over,H,24,16,W
buf,2017,15,NWE,11,48,L,Over,A,16,37,L
buf,2017,16,MIA,-3,42,W,Under,A,22,16,W
buf,2017,17,JAX,8,40,W,Under,A,3,10,L
buf,2018,1,BAL,8,39,L,Over,A,3,47,L
buf,2018,2,LAC,8,42,L,Over,H,20,31,L
buf,2018,3,MIN,17,41,W,Under,A,27,6,W
buf,2018,4,GNB,9,44,L,Under,A,0,22,L
buf,2018,5,TEN,6,39,W,Under,H,13,12,W
buf,2018,6,HOU,11,41,W,Under,A,13,20,L
buf,2018,7,IND,7,44,L,Under,A,5,37,L
buf,2018,8,NWE,14,45,L,Under,H,6,25,L
buf,2018,9,CHI,11,38,L,Over,H,9,41,L
buf,2018,10,NYJ,7,38,W,Over,A,41,10,W
buf,2018,11,JAX,3,37,W,Over,H,24,21,W
buf,2018,12,MIA,4,40,L,Under,A,17,21,L
buf,2018,13,NYJ,-5,37,L,Over,H,23,27,L
buf,2018,14,DET,-3,40,L,Under,H,14,13,W
buf,2018,15,NWE,14,45,W,Under,A,12,24,L
buf,2018,16,MIA,-6,40,W,Over,H,42,17,W
buf,2019,1,NYJ,3,41,W,Under,A,17,16,W
buf,2019,2,NYG,-1,45,W,Under,A,28,14,W
buf,2019,3,CIN,-6,44,L,Under,H,21,17,W
buf,2019,4,NWE,7,42,W,Under,H,10,16,L
buf,2019,5,TEN,4,40,W,Under,A,14,7,W
buf,2019,6,MIA,-17,43,L,Over,H,31,21,W
buf,2019,7,PHI,-1,40,L,Over,H,13,31,L
buf,2019,8,WAS,-11,37,W,Under,H,24,9,W
buf,2019,9,CLE,3,42,P,Under,A,16,19,L
buf,2019,10,MIA,-7,42,W,Over,A,37,20,W
buf,2019,11,DEN,-4,37,W,Under,H,20,3,W
buf,2019,12,DAL,7,47,W,Under,A,26,15,W
buf,2019,13,BAL,7,44,L,Under,H,17,24,L
buf,2019,14,PIT,1,37,W,Under,A,17,10,W
buf,2019,15,NWE,7,39,P,Over,A,17,24,L
buf,2019,16,NYJ,2,37,L,Under,H,6,13,L
buf,2019,18,HOU,3,43,L,Under,A,19,22,L
buf,2020,1,NYJ,-7,40,W,Over,H,27,17,W
buf,2020,2,MIA,-6,43,L,Over,A,31,28,W
buf,2020,3,LAR,-2,47,W,Over,H,35,32,W
buf,2020,4,LVR,-3,53,W,Push,A,30,23,W
buf,2020,5,TEN,-3,52,L,Over,A,16,42,L
buf,2020,6,KAN,6,55,L,Under,H,17,26,L
buf,2020,7,NYJ,-10,47,L,Under,A,18,10,W
buf,2020,8,NWE,-4,41,L,Over,H,24,21,W
buf,2020,9,SEA,3,56,W,Over,H,44,34,W
buf,2020,10,ARI,3,56,W,Over,A,30,32,L
buf,2020,11,LAC,-5,52,W,Under,H,27,17,W
buf,2020,12,SFO,2,48,W,Over,A,34,24,W
buf,2020,13,PIT,-2,49,W,Under,H,26,15,W
buf,2020,14,DEN,-6,49,W,Over,A,48,19,W
buf,2020,15,NWE,-7,48,W,Under,A,38,9,W
buf,2020,16,MIA,4,43,W,Over,H,56,26,W
buf,2020,18,IND,-7,51,L,Over,H,27,24,W
buf,2020,19,BAL,-3,50,W,Under,H,17,3,W
buf,2020,20,KAN,3,55,L,Over,A,24,38,L
buf,2021,1,PIT,-7,49,L,Under,H,16,23,L
buf,2021,2,MIA,-4,48,W,Under,A,35,0,W
buf,2021,3,WAS,-7,46,W,Over,H,43,21,W
buf,2021,4,HOU,-18,47,W,Under,H,40,0,W
buf,2021,5,KAN,3,57,W,Over,A,38,20,W
buf,2021,6,TEN,-6,54,L,Over,A,31,34,L
buf,2021,7,MIA,-14,49,W,Under,H,26,11,W
buf,2021,8,JAX,-15,49,L,Under,A,6,9,L
buf,2021,9,NYJ,-13,48,W,Over,A,45,17,W
buf,2021,10,IND,-7,50,L,Over,H,15,41,L
buf,2021,11,NOR,-7,45,W,Under,A,31,6,W
buf,2021,12,NWE,-4,44,L,Under,H,10,14,L
buf,2021,13,TAM,4,55,L,Over,A,27,33,L
buf,2021,14,CAR,-15,43,W,Over,H,31,14,W
buf,2021,15,NWE,2,44,W,Over,A,33,21,W
buf,2021,16,ATL,-15,44,L,Push,H,29,15,W
buf,2021,17,NYJ,-17,41,W,Under,H,27,10,W
buf,2021,18,NWE,-4,44,W,Over,H,47,17,W
buf,2021,19,KAN,2,55,L,Over,A,36,42,L
car,2000,1,WAS,11,48,W,Under,A,17,20,L
car,2000,2,SFO,-3,48,W,Over,A,38,22,W
car,2000,3,ATL,-6,49,L,Under,H,10,15,L
car,2000,4,DAL,-7,48,L,Under,H,13,16,L
car,2000,5,SEA,-4,43,W,Under,H,26,3,W
car,2000,6,NOR,0,41,L,Under,A,6,24,L
car,2000,7,SFO,-3,50,W,Push,H,34,16,W
car,2000,8,ATL,-3,46,L,Under,A,12,13,L
car,2000,9,STL,14,60,W,Under,A,27,24,W
car,2000,10,NOR,2,38,L,Under,H,10,20,L
car,2000,11,MIN,10,47,L,Over,A,17,31,L
car,2000,12,GNB,0,44,W,Over,H,31,14,W
car,2000,13,STL,8,58,W,Under,H,16,3,W
car,2000,14,KAN,3,42,W,Under,A,14,15,L
car,2000,15,SDG,-9,39,L,Over,H,30,22,W
car,2000,16,OAK,9,46,L,Over,A,9,52,L
car,2001,1,MIN,10,45,W,Under,A,24,13,W
car,2001,2,ATL,4,41,L,Under,A,16,24,L
car,2001,3,GNB,4,41,L,Under,H,7,28,L
car,2001,4,SFO,7,45,L,Under,A,14,24,L
car,2001,5,NOR,5,40,W,Over,H,25,27,L
car,2001,6,WAS,-4,36,L,Under,A,14,17,L
car,2001,7,NYJ,3,39,W,Under,H,12,13,L
car,2001,8,MIA,10,35,L,Under,A,6,23,L
car,2001,9,STL,18,47,L,Over,A,14,48,L
car,2001,10,SFO,7,43,W,Over,H,22,25,L
car,2001,11,ATL,3,40,P,Under,H,7,10,L
car,2001,12,NOR,10,41,W,Over,A,23,27,L
car,2001,13,BUF,4,37,W,Over,A,24,25,L
car,2001,14,STL,13,47,W,Over,H,32,38,L
car,2001,15,ARI,-1,40,L,Under,H,7,30,L
car,2001,16,NWE,7,36,L,Over,H,6,38,L
car,2002,1,BAL,0,33,W,Under,H,10,7,W
car,2002,2,DET,-3,36,W,Over,H,31,7,W
car,2002,3,MIN,7,45,W,Under,A,21,14,W
car,2002,4,GNB,7,42,W,Under,A,14,17,L
car,2002,5,ARI,-5,35,L,Under,H,13,16,L
car,2002,6,DAL,2,35,W,Under,A,13,14,L
car,2002,7,ATL,4,36,L,Under,A,0,30,L
car,2002,8,TAM,8,32,W,Under,H,9,12,L
car,2002,9,NOR,4,40,L,Over,H,24,34,L
car,2002,10,TAM,8,35,L,Under,A,10,23,L
car,2002,11,ATL,4,37,L,Over,H,0,41,L
car,2002,12,CLE,8,35,W,Under,A,13,6,W
car,2002,13,CIN,-3,38,W,Over,H,52,31,W
car,2002,14,PIT,9,39,L,Over,A,14,30,L
car,2002,15,CHI,-4,37,W,Over,H,24,14,W
car,2002,16,NOR,6,44,W,Under,A,10,6,W
car,2003,1,JAX,-4,35,L,Over,H,24,23,W
car,2003,2,TAM,9,35,W,Under,A,12,9,W
car,2003,3,ATL,-6,36,W,Under,H,23,3,W
car,2003,4,NOR,-7,38,L,Under,H,19,13,W
car,2003,5,IND,4,38,W,Over,A,23,20,W
car,2003,6,TEN,0,38,L,Over,H,17,37,L
car,2003,7,NOR,3,40,W,Over,A,23,20,W
car,2003,8,HOU,-6,37,L,Under,A,10,14,L
car,2003,9,TAM,4,35,W,Over,H,27,24,W
car,2003,10,WAS,-6,37,L,Push,H,20,17,W
car,2003,11,DAL,3,33,L,Over,A,20,24,L
car,2003,12,PHI,-2,37,L,Over,H,16,25,L
car,2003,13,ATL,-1,41,L,Under,A,14,20,L
car,2003,14,ARI,-7,39,L,Under,A,20,17,W
car,2003,15,DET,-8,37,L,Under,H,20,14,W
car,2003,16,NYG,-5,35,W,Over,A,37,24,W
car,2003,17,DAL,-3,34,W,Over,H,29,10,W
car,2003,18,STL,7,46,W,Over,A,29,23,W
car,2003,19,PHI,4,37,W,Under,A,14,3,W
car,2003,20,NWE,7,38,W,Over,H,29,32,L
car,2004,1,GNB,-3,44,L,Under,H,14,24,L
car,2004,2,KAN,7,46,W,Under,A,28,17,W
car,2004,3,ATL,-4,39,L,Under,H,10,27,L
car,2004,4,DEN,4,38,W,Under,A,17,20,L
car,2004,5,PHI,10,42,L,Under,A,8,30,L
car,2004,6,SDG,-3,42,L,Under,H,6,17,L
car,2004,7,SEA,8,39,W,Over,A,17,23,L
car,2004,8,OAK,-6,41,L,Over,H,24,27,L
car,2004,9,SFO,2,42,W,Over,A,37,27,W
car,2004,10,ARI,-3,38,W,Over,H,35,10,W
car,2004,11,TAM,3,39,W,Under,H,21,14,W
car,2004,12,NOR,-2,47,W,Over,A,32,21,W
car,2004,13,STL,-7,45,W,Under,H,20,7,W
car,2004,14,ATL,4,41,W,Over,A,31,34,L
car,2004,15,TAM,2,39,W,Over,A,37,20,W
car,2004,16,NOR,-7,46,L,Under,H,18,21,L
car,2005,1,NOR,-7,46,L,Under,H,20,23,L
car,2005,2,NWE,3,44,W,Push,H,27,17,W
car,2005,3,MIA,-4,38,L,Over,A,24,27,L
car,2005,4,GNB,-3,43,P,Over,H,32,29,W
car,2005,5,ARI,-3,42,W,Over,A,24,20,W
car,2005,6,DET,0,42,W,Under,A,21,20,W
car,2005,7,MIN,-8,44,W,Over,H,38,13,W
car,2005,8,TAM,0,37,W,Over,A,34,14,W
car,2005,9,NYJ,-10,41,W,Under,H,30,3,W
car,2005,10,CHI,-3,35,L,Under,A,3,13,L
car,2005,11,BUF,-4,37,P,Under,A,13,9,W
car,2005,12,ATL,-3,44,W,Under,H,24,6,W
car,2005,13,TAM,-6,37,L,Under,H,10,20,L
car,2005,14,NOR,-7,41,W,Under,A,27,10,W
car,2005,15,DAL,-6,39,L,Over,H,20,24,L
car,2005,16,ATL,-4,42,W,Over,A,44,11,W
car,2005,17,NYG,3,44,W,Under,A,23,0,W
car,2005,18,CHI,3,31,W,Over,A,29,21,W
car,2005,19,SEA,6,43,L,Over,A,14,34,L
car,2006,1,ATL,-5,39,L,Under,H,6,20,L
car,2006,2,MIN,2,38,L,Under,A,13,16,L
car,2006,3,TAM,-3,34,L,Over,A,26,24,W
car,2006,4,NOR,-8,41,L,Under,H,21,18,W
car,2006,5,CLE,-8,38,W,Under,H,20,12,W
car,2006,6,BAL,3,33,W,Over,A,23,21,W
car,2006,7,CIN,3,45,P,Under,A,14,17,L
car,2006,8,DAL,-6,41,L,Over,H,14,35,L
car,2006,9,TAM,-10,37,W,Under,H,24,10,W
car,2006,10,STL,-7,45,W,Under,H,15,0,W
car,2006,11,WAS,-6,36,L,Under,A,13,17,L
car,2006,12,PHI,-3,38,L,Over,A,24,27,L
car,2006,13,NYG,3,39,L,Over,H,13,27,L
car,2006,14,PIT,3,39,L,Over,H,3,37,L
car,2006,15,ATL,6,41,W,Under,A,10,3,W
car,2006,16,NOR,-2,39,W,Over,A,31,21,W
car,2007,1,STL,1,43,W,Under,A,27,13,W
car,2007,2,HOU,-7,39,L,Over,H,21,34,L
car,2007,3,ATL,-4,39,W,Over,A,27,20,W
car,2007,4,TAM,-3,40,L,Under,H,7,20,L
car,2007,5,NOR,4,44,W,Under,A,16,13,W
car,2007,6,ARI,6,39,W,Under,A,25,10,W
car,2007,7,IND,7,44,L,Under,H,7,31,L
car,2007,8,TEN,6,36,L,Under,A,7,20,L
car,2007,9,ATL,-4,36,L,Under,H,13,20,L
car,2007,10,GNB,10,38,L,Over,A,17,31,L
car,2007,11,NOR,3,42,L,Under,H,6,31,L
car,2007,12,SFO,-3,35,W,Over,H,31,14,W
car,2007,13,JAX,11,39,L,Over,A,6,37,L
car,2007,14,SEA,8,37,W,Under,H,13,10,W
car,2007,15,DAL,11,43,W,Under,H,13,20,L
car,2007,16,TAM,-3,36,W,Over,A,31,23,W
car,2008,1,SDG,10,41,W,Over,A,26,24,W
car,2008,2,CHI,-3,38,P,Under,H,20,17,W
car,2008,3,MIN,3,38,L,Under,A,10,20,L
car,2008,4,ATL,-7,39,W,Under,H,24,9,W
car,2008,5,KAN,-10,38,W,Under,H,34,0,W
car,2008,6,TAM,1,37,L,Under,A,3,27,L
car,2008,7,NOR,-3,45,W,Under,H,30,7,W
car,2008,8,ARI,-6,43,L,Over,H,27,23,W
car,2008,9,OAK,-10,38,W,Under,A,17,6,W
car,2008,10,DET,-14,41,L,Over,H,31,22,W
car,2008,11,ATL,1,42,L,Over,A,28,45,L
car,2008,12,GNB,3,42,W,Over,A,35,31,W
car,2008,13,TAM,-3,39,W,Over,H,38,23,W
car,2008,14,DEN,-8,48,W,Under,H,30,10,W
car,2008,15,NYG,4,38,L,Over,A,28,34,L
car,2008,16,NOR,-2,52,W,Over,A,33,31,W
car,2008,17,ARI,-10,50,L,Under,H,13,33,L
car,2009,1,PHI,3,44,L,Over,H,10,38,L
car,2009,2,ATL,6,44,L,Over,A,20,28,L
car,2009,3,DAL,9,49,L,Under,A,7,21,L
car,2009,4,WAS,-6,38,L,Under,H,20,17,W
car,2009,5,TAM,-3,41,W,Over,A,28,21,W
car,2009,6,BUF,-7,37,L,Under,H,9,20,L
car,2009,7,ARI,10,41,W,Over,A,34,21,W
car,2009,8,NOR,13,52,W,Under,A,20,30,L
car,2009,9,ATL,1,44,W,Over,H,28,19,W
car,2009,10,MIA,-4,42,L,Under,H,17,24,L
car,2009,11,NYJ,4,42,L,Under,A,6,17,L
car,2009,12,TAM,-4,40,W,Under,H,16,6,W
car,2009,13,NWE,13,44,W,Under,A,10,20,L
car,2009,14,MIN,9,43,W,Under,H,26,7,W
car,2009,15,NYG,9,43,W,Over,A,41,9,W
car,2009,16,NOR,-10,41,W,Under,H,23,10,W
car,2010,1,NYG,6,41,L,Over,A,18,31,L
car,2010,2,TAM,-4,38,L,Under,H,7,20,L
car,2010,3,CIN,4,37,L,Under,H,7,20,L
car,2010,4,NOR,13,44,W,Under,A,14,16,L
car,2010,5,CHI,-3,33,L,Under,H,6,23,L
car,2010,6,SFO,3,36,W,Over,H,23,20,W
car,2010,7,STL,3,37,L,Under,A,10,20,L
car,2010,8,NOR,7,41,L,Under,H,3,34,L
car,2010,9,TAM,7,37,L,Over,A,16,31,L
car,2010,10,BAL,14,37,L,Over,H,13,37,L
car,2010,11,CLE,8,38,W,Over,A,23,24,L
car,2010,12,SEA,5,40,L,Over,A,14,31,L
car,2010,13,ATL,8,41,L,Push,H,10,31,L
car,2010,14,ARI,-3,38,W,Under,H,19,12,W
car,2010,15,PIT,15,38,L,Under,A,3,27,L
car,2010,16,ATL,15,42,L,Under,A,10,31,L
car,2011,1,ARI,7,38,P,Over,A,21,28,L
car,2011,2,GNB,11,45,W,Over,H,23,30,L
car,2011,3,JAX,-4,44,W,Under,H,16,10,W
car,2011,4,CHI,7,42,W,Over,A,29,34,L
car,2011,5,NOR,7,52,W,Over,H,27,30,L
car,2011,6,ATL,4,50,L,Under,A,17,31,L
car,2011,7,WAS,-3,45,W,Over,H,33,20,W
car,2011,8,MIN,-3,47,L,Under,H,21,24,L
car,2011,9,TEN,-4,48,L,Under,H,3,30,L
car,2011,10,DET,7,48,L,Over,A,35,49,L
car,2011,11,IND,-4,47,W,Under,A,27,19,W
car,2011,12,TAM,-3,47,W,Over,A,38,19,W
car,2011,13,ATL,3,48,L,Over,H,23,31,L
car,2011,14,HOU,6,46,W,Under,A,28,13,W
car,2011,15,TAM,-8,48,W,Over,H,48,16,W
car,2011,16,NOR,7,55,L,Over,A,17,45,L
car,2012,1,TAM,-3,46,L,Under,A,10,16,L
car,2012,2,NOR,3,54,W,Over,H,35,27,W
car,2012,3,NYG,-3,49,L,Under,H,7,36,L
car,2012,4,ATL,7,48,W,Over,A,28,30,L
car,2012,5,SEA,-2,42,L,Under,H,12,16,L
car,2012,6,DAL,3,45,L,Under,H,14,19,L
car,2012,7,CHI,8,42,W,Over,A,22,23,L
car,2012,8,WAS,3,49,W,Under,A,21,13,W
car,2012,9,DEN,4,47,L,Over,H,14,36,L
car,2012,10,TAM,2,47,L,Over,H,21,27,L
car,2012,11,PHI,-3,42,W,Over,A,30,22,W
car,2012,12,KAN,-6,41,L,Over,A,21,27,L
car,2012,13,ATL,4,47,W,Over,H,30,20,W
car,2012,14,SDG,3,46,W,Under,A,31,7,W
car,2012,15,OAK,-10,47,W,Under,H,17,6,W
car,2012,16,NOR,4,54,W,Over,A,44,38,W
car,2013,1,SEA,4,45,L,Under,H,7,12,L
car,2013,2,BUF,-4,44,L,Over,A,23,24,L
car,2013,3,NYG,3,47,W,Under,H,38,0,W
car,2013,4,ARI,-3,42,L,Under,A,6,22,L
car,2013,5,MIN,3,45,W,Over,A,35,10,W
car,2013,6,STL,-7,42,W,Over,H,30,15,W
car,2013,7,TAM,-7,39,W,Over,A,31,13,W
car,2013,8,ATL,-8,47,W,Under,H,34,10,W
car,2013,9,SFO,6,43,W,Under,A,10,9,W
car,2013,10,NWE,-3,47,W,Under,H,24,20,W
car,2013,11,MIA,-4,40,P,Under,A,20,16,W
car,2013,12,TAM,-7,41,W,Under,H,27,6,W
